placeid,lat,lon,drogerie
ChIJgzuUr47huEcR8VtMuu1tdMc,51.5398194,7.2226123,rossmann
ChIJr6ZIKvwTuUcRsPbxgqVYqSQ,51.5283222,7.5828877,rossmann
ChIJWfKf8I4wuUcR9wETd4U_nxg,51.2635,7.46422,rossmann
ChIJL1SkkZkluUcRLOMYrOEQyDc,51.3012299,7.34502,rossmann
ChIJF670W-EZuUcRjyY6qsnjI84,51.5144559,7.4614483,rossmann
ChIJ6Sghkc1ruUcRsCshgOr_XUY,51.47207,7.766,rossmann
ChIJFVn5XeQZuUcRrI-W5J-ru_k,51.5172801,7.4592679,rossmann
ChIJdW2rlEznuEcRABcy6W67ulA,51.4821693,7.130683,rossmann
ChIJifs48PwZuUcRQNhnJLQf_s4,51.521973,7.4648157,rossmann
ChIJLTRmEf7huEcRsqcBy-FPYGg,51.5395834,7.2564782,rossmann
ChIJU4whvj8euUcRHD3-KZt2Nd8,51.5195881,7.2773963,rossmann
ChIJz2uNO-spuUcRqiujhUXhUds,51.22696,7.20139,rossmann
ChIJe5Ap7vjfuEcRzjp3nLMw6ZY,51.4532943,7.232752,rossmann
ChIJ4URS0P5QuUcRc3LctveG6bI,51.2129199,7.87469,rossmann
ChIJxTwg3c_fuEcR7LJ_krS-e2k,51.45205,7.19255,rossmann
ChIJ47b3UHMfuUcRNAAEC9hctwE,51.4767803,7.302341,rossmann
ChIJDzWT4iXhuEcROPQWbSUbhcc,51.5127373,7.1570149,rossmann
ChIJu3pfSNrVuEcR7bhe-0WnHVQ,51.2069199,7.13381,rossmann
ChIJAwMwgMhouUcRrI9ofNzcRfU,51.49367,7.86727,rossmann
ChIJsb_Ej7LXuEcRC2bysitS7c8,51.2573475,7.1442458,rossmann
ChIJJaTfNR3auEcRdlne7A2u4N4,51.3115,7.08918,rossmann
ChIJlYxjw0zRuEcR5lPZcw-muto,51.2314099,7.06938,rossmann
ChIJr92TXNNeuUcRe8PW_1uxhro,51.3267655,8.0041622,rossmann
ChIJQePiSgPnuEcRFrx4huduCjI,51.5053502,7.1022133,rossmann
ChIJuwavAfIruUcR_1tZfUATUK8,51.18986,7.26169,rossmann
ChIJbTGsKqLduEcRUMvVhlgMByc,51.4462652,7.0784469,rossmann
ChIJs45pLQsuuUcRwKAMIhKWwYo,51.2031213,7.3571727,rossmann
ChIJ5Qak6UIquUcRV37AqY9oLgw,51.18001,7.19293,rossmann
ChIJWb0lbXPcuEcRsaV3mmtvsWc,51.39399,7.0823,rossmann
ChIJcy6r23ItuUcRuJjeOoHitSE,51.15022,7.34387,rossmann
ChIJQ_llN8wyuUcReO1BndDfoWc,51.11741,7.39702,rossmann
ChIJa2ka4X5UuUcReNsGp9YDCIg,51.12569,7.90351,rossmann
ChIJhxmEP5HnuEcRTK3mtUInedQ,51.48567,7.06374,rossmann
ChIJ57uxJutKuUcR_M99XjuWIQ4,51.1236236,7.6052669,rossmann
ChIJldVJoMPnuEcRG26zu-dsBDM,51.49683,7.0479,rossmann
ChIJY47dHbLXuEcRxgWS8rimHko,51.259875,7.1457756,rossmann
ChIJX7cmFbPXuEcRcVL3MS9zgoE,51.2563864,7.1487167,rossmann
ChIJ36NAo5vTuEcRfugZKdWWr3o,51.1840327,7.0413442,rossmann
ChIJ_3aOi5_nuEcRXPeG_JGBYGA,51.49066,7.08112,rossmann
ChIJGeRy3WgquUcRGkvjrVkb1hM,51.1810725,7.1859242,rossmann
ChIJWzuIrZDouEcR8GBDlamon4k,51.5310705,7.0254542,rossmann
ChIJFfBTCHRWuUcRIeF79sLLdMI,51.1628298,7.9862523,rossmann
ChIJu-QHfsErv0cRJt6gSqLAK2c,51.06597,7.0588,rossmann
ChIJK6TOg_TQuEcRegGuyV86Y08,51.28054,7.03618,rossmann
ChIJl47Gdxz_u0cRwYIGVr5gLXQ,51.10517,8.07366,rossmann
ChIJE2Vq5j_guEcRJfpA4rb3bkc,51.4832144,7.2170412,rossmann
ChIJG-q1lrO_u0cRa2njfxKL97A,51.39627,8.5751,rossmann
ChIJmZqZwT6ku0cR4y5BlVuGUlU,51.45862,8.85263,rossmann
ChIJWRryCWKeu0cROLFQ-4j4NbM,51.27782,8.87285,rossmann
ChIJJ7uRiHO6u0cRpD6FFWKi6a4,51.5230365,8.7069199,rossmann
ChIJYWvLjmzDu0cRKS8QROrE-YY,51.4508713,8.3575997,rossmann
ChIJJcwxDFUKu0cRWy_1yePocnY,51.38051,9.01359,rossmann
ChIJcR2_zfTpu0cRS3jIYRVd7qQ,51.3616128,8.4003357,rossmann
ChIJtSE52GYPu0cR9mj458l3wNg,51.490113,9.139398,rossmann
ChIJkyPhuKwSu0cRBAzC79eBqpo,51.325049,9.1731596,rossmann
ChIJD0euJ_2Au0cRi0QiXkCYxZk,51.0560186,8.7894816,rossmann
ChIJBRWFjV31u0cR61oCdWSX36k,51.0526856,8.3932929,rossmann
ChIJhXPo4tjwu0cRvVJC5nJqtJo,51.151778,8.283295,rossmann
ChIJB4DndGg_u0cRqJo4RVL_bKI,51.31113,9.4648956,rossmann
ChIJ4_b8CZbUpEcR_yzyjWIluXI,51.5312187,9.9382159,rossmann
ChIJKx_KDb7UpEcRZn9386X3Y0U,51.53233,9.93559,rossmann
ChIJq5AvJ7zUpEcRX9w_9OyFvCY,51.53198,9.9320714,rossmann
ChIJZWvuq0jLpEcRRZSCnfpNYd4,51.34282,9.85793,rossmann
ChIJ00AJ6Uw_u0cRgidYGc8zSNg,51.31253,9.49227,rossmann
ChIJhf0HT3wwu0cRmNOMR2IB4Ac,51.41563,9.6513899,rossmann
ChIJGarQxl0ru0cRcUAafXomzzQ,51.52941,9.88158,rossmann
ChIJpYspMU8_u0cRN0kqaLlmZEQ,51.31468,9.48343,rossmann
ChIJ6R9R1FHTpEcRQpIMmobomjw,51.50776,9.91015,rossmann
ChIJtaubowPFpEcRSbm9WQMhWZc,51.37936,10.1315,rossmann
ChIJJcgqwf3EpEcRhikaCRTum70,51.37773,10.13752,rossmann
ChIJEdT1mLU4u0cRFLgo0Lm8TcA,51.31744,9.49969,rossmann
ChIJ4UZp8a9Au0cREsiJqKHeQTg,51.28709,9.47355,rossmann
ChIJU85xgjlHu0cR3fM_W3DIMTk,51.2724922,9.500034,rossmann
ChIJ10XeygZIu0cRlZTdpS9-JfM,51.2843008,9.6015133,rossmann
ChIJKb_BLcbepEcR4hM6LuDEhc0,51.5120999,10.25675,rossmann
ChIJcb-MD5pAu0cRzwdbzxmpDNw,51.29166,9.45156,rossmann
ChIJ6WjkY5i5pEcRYICYI3fPjRY,51.1868539,10.0549724,rossmann
ChIJUyEEv5FHu0cRWpuHAUbV3o4,51.28079,9.55853,rossmann
ChIJ831XMsjepEcRQanNggqsjQk,51.5107789,10.2516636,rossmann
ChIJ52Jn_q4_u0cRMJ9AQKrvR0M,51.33779,9.43681,rossmann
ChIJfQfi6PI-u0cRpxsGwHVvfTM,51.36263,9.46707,rossmann
ChIJp4zWrXA_u0cRQ4L-tMrlGKY,51.31288,9.44658,rossmann
ChIJMVqbuhPopEcRCKHAq0FL-18,51.3826525,10.3311996,rossmann
ChIJp4zWrXA_u0cREUc9sq1dT-4,51.3122991,9.4468882,rossmann
ChIJK1c1pMCvpEcR0r6pOLvtDp8,51.07191,9.93509,rossmann
ChIJI0Tr38sZu0cRYP8tD1bkFso,51.4942,9.38171,rossmann
ChIJnTjUkHswu0cRv__u3Loima8,51.41866,9.6524672,rossmann
ChIJ76yQ_KhBu0cRrnPg0c4pgt8,51.25458,9.41432,rossmann
ChIJccRsakU_u0cRSGDiU3FjRJo,51.31162,9.47871,rossmann
ChIJR0UQMbrnpEcRv4MQjaU8LUA,51.4212,10.36131,rossmann
ChIJRYLbJzVXpEcRWNtzhltHR3A,51.37091,10.87192,rossmann
ChIJ77h98cxIpEcRTeyjSbeNpL8,51.3537874,11.098767,rossmann
ChIJ9TZpVJD_pEcRNmwEeQnOnT0,51.495,10.78943,rossmann
ChIJF3viR-42pEcR6inkNtAALFc,51.36337,11.28787,rossmann
ChIJndZV-Dw1pEcRHe3xmsLkNsY,51.46504,11.29184,rossmann
ChIJbT-cjTlDpEcRMDow9ZuPhaw,51.2293499,10.94767,rossmann
ChIJKYABSu3_pEcRyQSjpc0HeV4,51.503552,10.7940719,rossmann
ChIJu5wJMxtApEcRMZ_qv06h2lw,51.16107,11.11821,rossmann
ChIJDaR50VH7pEcR9fAtT39x-uY,51.449739,10.570479,rossmann
ChIJLS1R4yLSpUcRwIvWfyluqUo,51.52848,11.54648,rossmann
ChIJPQH4cwGKpEcRruUdfPZbxYI,51.11644,10.65478,rossmann
ChIJG0wKZa6SpEcRJdh2wli_ltc,51.21024,10.45742,rossmann
ChIJ6RmpKQVApEcRurEGcx14NNc,51.1621907,11.1193825,rossmann
ChIJUZthoO42pEcRQlqrS_rYF7o,51.36523,11.2929,rossmann
ChIJJXqHz65YpEcRXWjoeJTDlE0,51.2826769,10.7317995,rossmann
ChIJB9ncwkP4pkcR5xB3eEfBfBo,51.3379,12.40557,rossmann
ChIJW-FlzCX4pkcRq8u20aDSJBU,51.3373198,12.3747922,rossmann
ChIJuY7C6C74pkcRpvv-VVJunzY,51.33087,12.3735,rossmann
ChIJVesCJUhjpkcRWR6L7joXpqk,51.4734515,11.9698298,rossmann
ChIJ_QlSmPz3pkcRJVklbl9M39s,51.3638283,12.3658472,rossmann
ChIJxf_5crl8pkcR-JBFE4ihl0U,51.48045,11.94188,rossmann
ChIJpTSyQ1V7pkcRVSZvC5ZqJN0,51.49564,11.96551,rossmann
ChIJASDl_3ZfpkcRFA91xvVsKrw,51.39661,12.22245,rossmann
ChIJb1zRtp_3pkcRU1SQ9Bl58Ws,51.3298,12.33613,rossmann
ChIJTTBiA0v2pkcRcuEczlv1f9Q,51.34901,12.31072,rossmann
ChIJiR-QVhj4pkcRsZN5D8jPrgg,51.3442137,12.382208,rossmann
ChIJf-fStU9jpkcRTMSayj1Jvg4,51.4819396,11.972774,rossmann
ChIJp1MnTH-JpkcRTYF-7GNxTfs,51.3606,12.01915,rossmann
ChIJ4W0jowD4pkcRgRksVK4Rrl0,51.3645985,12.3849248,rossmann
ChIJC5kNdltbpkcR9oiKOS2WkKU,51.5252116,12.344694,rossmann
ChIJbRyph0hkpkcRqexJ0KFN_xQ,51.5127231,12.0517761,rossmann
ChIJ1bCbsahjpkcRKOuvF7D_QeQ,51.45384,12.0185099,rossmann
ChIJVW6nYomMpkcRShdNFBsWr1E,51.2967904,12.0686887,rossmann
ChIJZUHB-nKJpkcR5MGi3KWJHqI,51.35519,11.99671,rossmann
ChIJL8tJLnD2pkcRhZmsxr-YPRU,51.347911,12.2661561,rossmann
ChIJ8zXiyFFjpkcR3-bAkDDfVnM,51.48445,11.97284,rossmann
ChIJOd1mX-T2pkcRXacmj53hrLs,51.3194946,12.2904988,rossmann
ChIJtQzLLCD6pkcR726czbf-d0w,51.2788899,12.37012,rossmann
ChIJQyu0ADKSpkcRfZ_I4CRbbH4,51.20136,11.97062,rossmann
ChIJQSke45J8pkcRdsGhXUTX7Jo,51.47955,11.92023,rossmann
ChIJY23Gej_3pkcRD31ReoJRNqI,51.30491,12.322,rossmann
ChIJOV4OYXZWpkcRZLYHHFxCIjQ,51.3805,12.50081,rossmann
ChIJQSrKLehXpkcR8JhR-GTMTsk,51.3746724,12.4120566,rossmann
ChIJ6bGVnKL5pkcRJzyjvk9ieK0,51.30046,12.39673,rossmann
ChIJKSwBEv74pkcR-VH2CE5cE80,51.3187,12.42408,rossmann
ChIJ36fx82uRpkcROpj6r76n4uM,51.18438,11.9258718,rossmann
ChIJC_bzCyj8pkcRzV0nuwyvuf8,51.2672801,12.4979985,rossmann
ChIJVX95D4SPpkcR-OCyM7RBqWE,51.2846182,11.8835271,rossmann
ChIJ0_Hw5SNTpkcRS9fZTVl4y-c,51.46013,12.63484,rossmann
ChIJjaRXQuaZpkcRzB3kI6sBX34,51.1531472,11.8076501,rossmann
ChIJVWsaBICpp0cRfJK8TPRVwp0,51.36949,12.73527,rossmann
ChIJ9_x_pD0Ep0cRMGz0BG64zs0,51.2335148,12.7052526,rossmann
ChIJx71SycErpEcRsrksTAiXO8A,51.38163,11.60689,rossmann
ChIJGUGLinPipkcRB7PwC_hbw-w,51.1229702,12.497491,rossmann
ChIJ495pmE9jpkcRcc8IcXIZn0Q,51.48105,11.97393,rossmann
ChIJ8zym5l5bpkcRSgXRMubuD38,51.5234401,12.336712,rossmann
ChIJoRqfWJR8pkcRpOAM-lMMgxM,51.48008,11.9264,rossmann
ChIJZzYIVv7VCUcRy1uVzc-3uwo,51.16104,13.47086,rossmann
ChIJmV6gU0jRCUcRDD7tpU4xUJY,51.1263869,13.5802523,rossmann
ChIJeUckc6_RCUcRw-E2Ldb74Zg,51.10654,13.62907,rossmann
ChIJxb-loCjOCUcRA6iSq85kw5Y,51.10194,13.68153,rossmann
ChIJI1kUkNWCp0cRH9yjfZDpc9k,51.3059966,13.3033207,rossmann
ChIJfU_K5eGcp0cRm8d1bPP6tDw,51.3108433,13.2649991,rossmann
ChIJyXdg7C6ep0cRrcI7Mw_G69k,51.29154,13.12327,rossmann
ChIJrz9ONgSSp0cRDWafSDmx9-k,51.517129,13.393795,rossmann
ChIJ1dtQncPLCUcR1xUopKu_ys8,51.05917,13.74248,rossmann
ChIJ74DVGedxp0cRZo-zPc8lwj0,51.1210117,13.1183803,rossmann
ChIJx9D_o9sjCEcRhza0ur27yc8,51.4937248,13.7633261,rossmann
ChIJr5NAmwDPCUcR7XweMoJ5vKg,51.0821142,13.7256146,rossmann
ChIJu96Yd-dxp0cRBVSH_hjq6QU,51.1214672,13.1201412,rossmann
ChIJET22IbE8CEcRk5pP2o4q_a0,51.4677724,13.8699663,rossmann
ChIJX8RJx57OCUcRghEz0tpFJTo,51.11862,13.76835,rossmann
ChIJhQYYHVBsp0cROG1XiKeYbJ8,51.07248,13.02387,rossmann
ChIJ9Qf1cMrPCUcR9245ffyF-Yg,51.085418,13.6943268,rossmann
ChIJgzdHKv_VCUcRCOdZEiUhTgY,51.1634932,13.4713778,rossmann
ChIJYx0JqvrICUcRSadAVFAtHdE,51.06359,13.82192,rossmann
ChIJxV8GhhTPCUcRAzPQPsUg9TU,51.0650882,13.7403593,rossmann
ChIJB4TC_b3ICUcRF6FE1vE9UJc,51.05156,13.80458,rossmann
ChIJ3YLifBXPCUcRVNquj4sLJbc,51.0641552,13.7462291,rossmann
ChIJQ8Stsz_PCUcRaB9B-kixWCE,51.06404,13.74895,rossmann
ChIJ96lup6hDCEcRXuFKOLEWaD0,51.4378227,14.2605831,rossmann
ChIJNSw8C2qKCEcRZ1fycf_h6nU,51.50366,14.63944,rossmann
ChIJER-OmYVVCEcRd1i4QsFO9cY,51.179722,14.4250905,rossmann
ChIJnSROUn7_CEcRIrwKwndXH2M,51.17169,14.43684,rossmann
ChIJC2V710NJCEcRytysrBNPV0s,51.2703991,14.0951702,rossmann
ChIJj2vreBzvCEcRVYYhKr4XfRo,51.2868799,14.81754,rossmann
ChIJ9wkmf_49CEcRFG6ZbHhFzAc,51.51727,14.0029,rossmann
ChIJ7_keAWAdCUcRF_WmLpCS86Q,51.09719,14.66632,rossmann
ChIJiQuHHWWtCUcRvV6_OtP8SKk,51.12827,14.17996,rossmann
ChIJSQnK_2rKCUcR2RTbP0a-imY,51.11781,13.92187,rossmann
ChIJZcNO0Ksov0cRDfLkqrAPekw,50.9711563,7.0099949,rossmann
ChIJr_9pSHuZwEcRTW1j2sbVXaA,50.776821,6.0846723,rossmann
ChIJbSEHPWSZwEcR5Y-AJnNSjMA,50.77669,6.09051,rossmann
ChIJJcu_Dj4lv0cRW8RabN3N7h4,50.9489,6.91923,rossmann
ChIJxbSwAKklv0cRCJzUbrmJRbM,50.9432574,6.9584881,rossmann
ChIJ3TVItWKZwEcRZr88eViXEiw,50.76802,6.09088,rossmann
ChIJQ5hd9E5ov0cRGYMslkWUj4E,50.8038363,6.4844422,rossmann
ChIJdYfcTT9nv0cRGgvOy9SPIqg,50.81761,6.35999,rossmann
ChIJV_qA3nk_v0cRqeD8ve2by94,50.8710897,6.6944305,rossmann
ChIJE7VwSE9ov0cR-WSJrfvGvcY,50.8056843,6.4815598,rossmann
ChIJy85DyZwlv0cRLQtVezaRZDQ,50.9617529,6.9546467,rossmann
ChIJtx_SvbQwv0cRXtkct-qmTu4,50.99846,6.80228,rossmann
ChIJt6RUOVhPv0cRnCA0KIVn2Ik,50.9954956,6.5755508,rossmann
ChIJm0T2L5I7v0cRMxyBqjGX1cQ,50.90982,6.81123,rossmann
ChIJIcyYJgAlv0cRUv5rBqgCgRY,50.9314669,6.9402316,rossmann
ChIJNYsHNWElv0cRveW_BzAQiKM,50.9691189,6.9298964,rossmann
ChIJI4RPgTigwEcRihqTSmUE2gw,50.86781,6.2123,rossmann
ChIJ_-PlFYI4v0cRvFVo3jWY-no,50.94051,6.68338,rossmann
ChIJS-Tq3MuYwEcRwYuHcdJ24mw,50.8270899,6.1289553,rossmann
ChIJJztmVfI7v0cR01YCu5KL0rg,50.9063364,6.8007271,rossmann
ChIJV_qA3nk_v0cRv4wi-PK6xpM,50.867712,6.6766111,rossmann
ChIJXb8g3Phhv0cRcqjMXxQYpfQ,50.76132,6.23245,rossmann
ChIJ23AsSDOZwEcR5SbO-0JnJB0,50.79558,6.12698,rossmann
ChIJHyh2rQNpv0cR5U8GON9W-uE,50.7829929,6.4914016,rossmann
ChIJl3txyjhgv0cRsbkvxHs9qNM,50.81883,6.25922,rossmann
ChIJr9kDRPxhv0cRjFnLpSXqFqI,50.76961,6.23003,rossmann
ChIJObiDtWKZwEcRRcohK6uR6cY,50.7716188,6.0837652,rossmann
ChIJG90S-4qYwEcR0D3FiFJt-So,50.9166009,6.12651,rossmann
ChIJGR-dK405v0cRTFHRxofldDM,50.96154,6.78162,rossmann
ChIJZWFWAd0kv0cRHrXXtRSDAic,50.9250812,6.9114359,rossmann
ChIJzxRmg9NJv0cRV1bkwgxMXGU,51.03259,6.69667,rossmann
ChIJ7R7FWQYlv0cRZnmVhBFSBqg,50.9396349,6.9401389,rossmann
ChIJkTrBdZWhwEcRuiMv0KFApjY,50.872903,6.169437,rossmann
ChIJIacpoh2lwEcRcWR2FkS6tts,50.97999,6.09996,rossmann
ChIJz6vivJpsv0cR6kcwv-tzHRs,50.73302,6.5946458,rossmann
ChIJYdq6BeYSv0cR6fdl1koIQkM,50.68728,6.65319,rossmann
ChIJfXHiDe4kv0cRxLf04vnzzg0,50.9173704,6.9245873,rossmann
ChIJOaeBdCklv0cRwEa3oFI3f1I,50.9369479,6.8990883,rossmann
ChIJQX_prTacwEcR3LL4SxS-VDs,50.7504316,6.1626213,rossmann
ChIJjWDzVUAlv0cRe5bwhML3B6c,50.95621,6.91891,rossmann
ChIJ0_CBZJIiv0cRqy0y5RRQTsc,50.82653,6.89992,rossmann
ChIJNcVwWGOZwEcRDk7gXFjTuv8,50.7755636,6.0859513,rossmann
ChIJ8_Z9gikwv0cR6uRRqKzpN58,51.01168,6.90605,rossmann
ChIJ44SPVjsQv0cRuvkInJZbem4,50.6587755,6.78997,rossmann
ChIJBSCP4iI7v0cRg4JASXnAvLw,50.9623517,7.0049223,rossmann
ChIJAz-xla4mv0cRjHyDydgkodE,50.89279,6.99364,rossmann
ChIJEaCiZeAkv0cRfQDsUaFyVoI,50.930517,6.915358,rossmann
ChIJ6-0Zep0mv0cR4E8xMMBX3DQ,50.91572,6.9918,rossmann
ChIJ494YSlwkv0cRoXR1rHpnNAA,50.91316,6.94611,rossmann
ChIJxbSwAKklv0cRqouT73urWW8,50.9387481,6.9476526,rossmann
ChIJEd6Vue4uv0cRPeGtOft7edE,51.0273899,6.9854519,rossmann
ChIJvTxo_mAMv0cRddd5VWVMAJM,50.590581,6.6548256,rossmann
ChIJU7xunHAmv0cRVcCFjNHz57M,50.93841,7.0053453,rossmann
ChIJB_AYiyUbv0cRXDnFvzvzufA,50.65326,6.881667,rossmann
ChIJ6bn490YDv0cREfy8IafUAr8,50.626955,6.9448829,rossmann
ChIJiYKEO0Fgv0cR9nphwLvWt3M,50.81915,6.267,rossmann
ChIJp_fSr6HhvkcRcDBX3kycxt4,50.73586,7.09943,rossmann
ChIJl-78MpYcvEcRsuSeAUUpA7c,50.88196,8.0281,rossmann
ChIJHzVuY9i7vkcRZ0WkgSS07cw,50.87638,7.61689,rossmann
ChIJK31SvsUfv0cRlcljSISy8s8,50.76918,7.04051,rossmann
ChIJMfS-vmzevkcRumIc3jPqTw8,50.8149,7.15767,rossmann
ChIJ5cQjPEjcvkcRm0v70vdGkdY,50.8401,7.20963,rossmann
ChIJf9OTVeS1vkcR4lNmv-WU-SY,51.02611,7.56699,rossmann
ChIJOTIxgJ7qvkcRLZIhSk1eBnE,50.77197,7.44887,rossmann
ChIJ7_2x0wTJvkcRb2bWgk3k4dg,50.9896271,7.4728445,rossmann
ChIJR6KAgYytvkcREoGpC4HuPCk,51.027,7.77383,rossmann
ChIJkRqIDXLkvkcRYWntdeFnsME,50.6846998,7.155236,rossmann
ChIJ4fThjla9vkcRcmsKKMpkx-s,50.76247,7.68356,rossmann
ChIJ5_upoy8DvEcRuTNhG0XaaLE,50.9137,8.01141,rossmann
ChIJpQxJ6misvkcR0Fh4SslUBRs,51.0295936,7.8507989,rossmann
ChIJ2SE0oJEcvEcRx3v7esUuf_A,50.8748099,8.02468,rossmann
ChIJ62Xm99rXvkcRyMi5i1ElbXo,50.99234,7.12586,rossmann
ChIJYY-0N5_EvkcRxo9hgQvz5qg,50.87094,7.32452,rossmann
ChIJW3wmCN6gvkcR4DyVLbxcPkM,50.81118,7.87332,rossmann
ChIJtwQKE2jZvkcRIfoHEsq4P8Q,50.89762,7.18286,rossmann
ChIJzflowXcnv0cRq9gJ8-If_cw,50.92193,7.08291,rossmann
ChIJyeegBTrivkcRf4jGDaWNSGk,50.69891,7.08017,rossmann
ChIJe81ylIMov0cRM9yAcOXsoO8,50.9712,7.04928,rossmann
ChIJHc9mZcAnv0cRUBy7EILul4k,50.94521,7.07515,rossmann
ChIJ4aLM_LbovkcRLAu4pWI1L48,50.71004,7.27638,rossmann
ChIJRQnHeQTYvkcRywqGJNPPF6o,50.95735,7.11647,rossmann
ChIJAQAAAOfhvkcRaJgRZT7LVlY,50.73791,7.0461,rossmann
ChIJkbCDd8wuv0cRB6NO0iRq-ms,51.026417,7.0153705,rossmann
ChIJq5NUkevdvkcRcavdwW197cc,50.807224,7.196007,rossmann
ChIJEQ1mb7YcvEcRepvopvMtbG8,50.89839,8.02569,rossmann
ChIJg2kDRuHsvkcRN5wpL7cRKcw,50.6558388,7.4190304,rossmann
ChIJE1PDhXHkvkcRdp3uxeXtEWY,50.68324,7.15296,rossmann
ChIJj8Qv-K8nv0cRynYgf1c2cyg,50.93415,7.06126,rossmann
ChIJ1cqaCdwEvEcRahGwdGSFcus,50.9108808,8.104058,rossmann
ChIJ15vDN8kevEcRqSdTe3nm0Jk,50.790066,8.000787,rossmann
ChIJhe_uLWopv0cRqw6BJsT7ZRc,51.03433,7.05021,rossmann
ChIJCfvaZMgmvEcRMzkIfR7yw94,50.64837,7.94871,rossmann
ChIJIS2Ayg7xvkcR087c6bnHyNc,50.5716548,7.2889426,rossmann
ChIJyafG6RvivkcRE_ULIpgnr9w,50.7099415,7.0628845,rossmann
ChIJTRQ1-28ov0cRoFT3JP1gQks,50.9763548,7.0731591,rossmann
ChIJs37wVNgEvEcR1Wlsykl4JNM,50.9108197,8.1036807,rossmann
ChIJby-BP7nAvkcRgXXZkhQac-k,50.8418549,7.4789319,rossmann
ChIJUwA_meDXvkcRVvXpAnkfEfk,50.9833083,7.1183211,rossmann
ChIJRdpiUDfivkcRElkFc4Q0qDM,50.69783,7.08119,rossmann
ChIJkXSETGZ8vEcRZ86RNKWqA8Y,50.9044035,8.7240005,rossmann
ChIJbe-Ynn1ivEcRRNGRQw0jzc8,50.8070276,8.7681581,rossmann
ChIJd37rpIVivEcR3Th95-jv3Go,50.8153433,8.7691495,rossmann
ChIJp7Bw7KxxvEcR32wWQn2j_zw,50.90241,8.5349,rossmann
ChIJmXYP5GmPvEcRFVOkJeWVVkk,50.82218,8.9204899,rossmann
ChIJucD2H25mvEcRJutE1Y4Xmc8,50.76908,8.58561,rossmann
ChIJzXrMPhBzvEcRH1Syzs035fI,50.92945,8.42563,rossmann
ChIJs2-dKuZYvEcRhnwin0nnbiI,50.5829,8.66624,rossmann
ChIJZ8pCpOsUvEcR3YREcMS4j6I,50.77631,8.30551,rossmann
ChIJv24MCj6avEcRS6xEq5IJ89g,50.8469989,9.0986964,rossmann
ChIJr2637GP1vEcRdUPz3J_w4ac,50.65787,8.73621,rossmann
ChIJpb9XCgD0vEcRbcvng4liyi4,50.5957947,8.8190018,rossmann
ChIJpxMfvNhavEcRO6JFvOoyazo,50.576133,8.5086934,rossmann
ChIJLzO68WYVvEcRQfKAwksd8p8,50.72454,8.288959,rossmann
ChIJrQ6aTUG8vEcRVN-iBhyNUcE,50.75246,9.27117,rossmann
ChIJNQobTIc_vEcR4Ci6_psfMHk,50.6804777,8.3055799,rossmann
ChIJ93DQsMVavEcRjHgNPjzyFBY,50.5632,8.50114,rossmann
ChIJGZ4pprtgu0cRP42SdWlCrhg,51.04892,9.27665,rossmann
ChIJPxBo6WP1vEcRxJ9qcEYoDY8,50.6576947,8.7364358,rossmann
ChIJZSk9BZpUo0cRxyGpNfwmxGM,50.8693617,9.7092411,rossmann
ChIJ64OTIJxUo0cRwkl0I2pjnHw,50.86295,9.70726,rossmann
ChIJfc7PnNFPo0cRVvyAgK9pvLs,50.75863,9.8089901,rossmann
ChIJycpUuQpko0cRbRO2Tkm9fak,50.8129,10.23534,rossmann
ChIJPeBHPSdJo0cR-yPBqjp6O2c,50.67207,9.76825,rossmann
ChIJTalK7UpZu0cRLJfkgf3H6Qw,51.0329,9.40149,rossmann
ChIJddBJcPWjvEcRfIAhe39zbMs,50.870433,9.343466,rossmann
ChIJeaj0J5RypEcRKhPakmYuD1o,50.97781,11.02599,rossmann
ChIJz0IQuR8NpEcRZZg6q0roHF4,50.9503092,11.0762379,rossmann
ChIJzWq_6L5ypEcRDFQbVFcJlZ8,50.97544,11.03463,rossmann
ChIJCwKMnC8NpEcR5j1VIi0T2bc,50.9589623,11.0621167,rossmann
ChIJu46KILxypEcRsJgvJNlNl-c,50.9775069,11.0361588,rossmann
ChIJm98EHGNtpEcRkWzCxuz-8Jc,50.9966959,11.02834,rossmann
ChIJFYDM4wptpEcRZeyN454z8Io,51.0043858,11.015311,rossmann
ChIJ696JA56Ko0cRVKGMYODvtyQ,50.830725,10.9668026,rossmann
ChIJr9RMlLhypEcRi6nw2evDKD0,50.97279,11.03777,rossmann
ChIJi2BzhcIapEcRgnHYsjrB7ZI,50.9854627,11.3297071,rossmann
ChIJJ0TcQJBtpEcRuTcnxa20pn0,51.008576,10.998219,rossmann
ChIJv_vJEmqNo0cRPCQWjSUxGnk,50.68477,10.91365,rossmann
ChIJF8OqCW-ApEcRYRKJGX9bh9w,50.89863,10.55943,rossmann
ChIJv9xzvryopkcRGBWupOgIRJk,50.927585,11.5858059,rossmann
ChIJBQJ-XuYdpEcR0E1YH2ZaEYU,51.02272,11.51126,rossmann
ChIJPWfjNYX-o0cRLMGmC5Z_vJc,50.72005,11.33807,rossmann
ChIJO984TWj9o0cRxUviliLgqao,50.64754,11.36119,rossmann
ChIJ5x9clByAo0cRXgTZP64G6x8,50.85665,10.567285,rossmann
ChIJBeIa-MQapEcRQ82M8YGQCNk,50.9789097,11.3264363,rossmann
ChIJkWwd7NSopkcRQjF8KKWfCpc,50.899782,11.5935121,rossmann
